id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
401282664,2021,8,regular,2021-10-23T20:00:00.000Z,false,false,true,,3873,Papa John's Cardinal Stadium,97,Louisville,ACC,28,7,14,0,7,0.9955202745154547,1507,1532,103,Boston College,ACC,14,7,0,0,7,0.004479725484545338,1499,1474,5.0311725099,,
401282115,2021,8,regular,2021-10-23T20:00:00.000Z,false,false,true,,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,6,0,3,3,0,0.0008640815463000523,933,853,344,Mississippi State,SEC,45,10,14,7,14,0.9991359184537,1490,1570,0.9098547390,,
401282236,2021,8,regular,2021-10-23T23:00:00.000Z,false,false,true,,218,FIU Stadium,2229,Florida International,Conference USA,19,6,6,0,7,,1166,1139,98,Western Kentucky,Conference USA,34,0,17,7,10,,1417,1444,,,
401282111,2021,8,regular,2021-10-23T23:00:00.000Z,false,false,true,,3657,Bryant Denny Stadium,333,Alabama,SEC,52,7,14,3,28,0.961805654085494,2476,2498,2633,Tennessee,SEC,24,14,0,3,7,0.03819434591450599,1598,1576,3.1607376367,,
401282237,2021,8,regular,2021-10-23T23:00:00.000Z,false,false,true,,3776,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,16,10,0,0,6,0.09721864492585454,1356,1282,2636,UT San Antonio,Conference USA,45,7,14,7,17,0.9027813550741455,1520,1594,4.2193509911,,
401310727,2021,8,regular,2021-10-23T23:00:00.000Z,false,false,true,,3660,Bulldog Stadium,278,Fresno State,Mountain West,34,7,7,14,6,0.9384728482420202,1644,1642,2440,Nevada,Mountain West,32,3,7,6,16,0.06152715175797985,1528,1530,6.7370315124,,
401309626,2021,8,regular,2021-10-23T23:00:00.000Z,false,false,true,,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,41,7,17,14,3,0.9374852918691341,837,871,6,South Alabama,Sun Belt,31,7,10,14,0,0.0625147081308659,1318,1284,7.1162931172,,
401301029,2021,8,regular,2021-10-23T23:00:00.000Z,false,false,true,,3886,Raymond James Stadium,58,South Florida,American Athletic,34,0,17,10,7,0.9933447200346393,1056,1100,218,Temple,American Athletic,14,0,7,7,0,0.00665527996536075,1072,1028,4.7740653875,,
401310724,2021,8,regular,2021-10-23T23:00:00.000Z,false,false,true,,3713,Falcon Stadium,2005,Air Force,Mountain West,14,0,0,7,7,0.10499565457059629,1805,1788,21,San Diego State,Mountain West,20,3,10,7,0,0.8950043454294037,1704,1721,3.6617319097,,
401282730,2021,8,regular,2021-10-23T23:30:00.000Z,false,false,true,,3830,Memorial Stadium,84,Indiana,Big Ten,7,7,0,0,0,0.0005939635349262742,1531,1443,194,Ohio State,Big Ten,54,14,30,7,3,0.9994060364650738,2300,2388,0.9087959757,,
401309880,2021,8,regular,2021-10-23T23:30:00.000Z,false,false,true,,3893,Reser Stadium,204,Oregon State,Pac-12,42,7,7,21,7,0.9978303783390486,1475,1497,254,Utah,Pac-12,34,14,10,7,3,0.0021696216609513597,1788,1766,6.3929032757,,
401282709,2021,8,regular,2021-10-23T23:30:00.000Z,false,false,false,,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,31,7,10,7,7,0.7149282179184083,1944,1960,30,USC,Pac-12,16,0,3,0,13,0.2850717820815917,1666,1650,3.6046437670,,
401282667,2021,8,regular,2021-10-23T23:30:00.000Z,false,false,true,,3923,Scott Stadium,258,Virginia,ACC,48,7,17,17,7,0.636134927355761,1624,1624,59,Georgia Tech,ACC,40,13,3,8,16,0.36386507264423895,1333,1333,5.1359328809,,
401282114,2021,8,regular,2021-10-23T23:30:00.000Z,false,false,true,,3795,Kyle Field,245,Texas A&M,SEC,44,14,17,10,3,0.9989496145901994,1885,1925,2579,South Carolina,SEC,14,0,0,0,14,0.001050385409800625,1279,1239,1.5508861793,,
401287927,2021,8,regular,2021-10-23T23:30:00.000Z,false,false,true,,3616,Amon G. Carter Stadium,2628,TCU,Big 12,17,7,10,0,0,0.3906441222458969,1662,1624,277,West Virginia,Big 12,29,10,10,3,6,0.609355877754103,1489,1527,5.0941138333,,
401282665,2021,8,regular,2021-10-23T23:30:00.000Z,false,false,true,,3948,Hard Rock Stadium,2390,Miami,ACC,31,7,7,10,7,0.9561199270838975,1542,1546,152,NC State,ACC,30,3,14,3,10,0.04388007291610252,1633,1629,9.4725405277,,
401310728,2021,8,regular,2021-10-24T03:59:00.000Z,false,false,false,,3610,Aloha Stadium,62,Hawai'i,Mountain West,48,10,14,10,14,0.9985409972739256,1333,1344,166,New Mexico State,FBS Independents,34,3,10,14,7,0.0014590027260743543,992,981,6.1741005628,,
401301033,2021,9,regular,2021-10-28T23:30:00.000Z,false,false,true,,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,,,,,,,1393,,58,South Florida,American Athletic,,,,,,,1100,,,,
401309627,2021,9,regular,2021-10-28T23:30:00.000Z,false,false,true,,3654,Brooks Stadium,324,Coastal Carolina,Sun Belt,,,,,,,1894,,2653,Troy,Sun Belt,,,,,,,1418,,,,
401301030,2021,9,regular,2021-10-29T23:30:00.000Z,false,false,true,,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,,,,,,,1409,,2426,Navy,American Athletic,,,,,,,1240,,,,
401310734,2021,9,regular,2021-10-30T02:00:00.000Z,false,false,true,,3816,Mackay Stadium,2440,Nevada,Mountain West,,,,,,,1530,,2439,UNLV,Mountain West,,,,,,,1047,,,,
401309885,2021,9,regular,2021-10-30T04:00:00.000Z,true,false,true,,3947,Sun Devil Stadium,9,Arizona State,Pac-12,,,,,,,1768,,265,Washington State,Pac-12,,,,,,,1500,,,,
401309884,2021,9,regular,2021-10-30T04:00:00.000Z,true,false,true,,3626,Autzen Stadium,2483,Oregon,Pac-12,,,,,,,1780,,38,Colorado,Pac-12,,,,,,,1301,,,,
401309578,2021,9,regular,2021-10-30T16:00:00.000Z,false,false,true,,3965,UB Stadium,2084,Buffalo,Mid-American,,,,,,,1620,,189,Bowling Green,Mid-American,,,,,,,806,,,,
401309631,2021,9,regular,2021-10-30T16:00:00.000Z,false,false,true,,3666,Cajun Field,309,Louisiana,Sun Belt,,,,,,,1797,,326,Texas State,Sun Belt,,,,,,,1085,,,,
401282726,2021,9,regular,2021-10-30T16:00:00.000Z,false,false,true,,3665,Maryland Stadium,120,Maryland,Big Ten,,,,,,,1215,,84,Indiana,Big Ten,,,,,,,1443,,,,
401282719,2021,9,regular,2021-10-30T16:00:00.000Z,false,false,true,,3832,Memorial Stadium,356,Illinois,Big Ten,,,,,,,1265,,164,Rutgers,Big Ten,,,,,,,1295,,,,
401287929,2021,9,regular,2021-10-30T16:00:00.000Z,false,false,true,,4727,McLane Stadium,239,Baylor,Big 12,,,,,,,1710,,251,Texas,Big 12,,,,,,,1957,,,,
401286297,2021,9,regular,2021-10-30T16:00:00.000Z,false,false,false,,3992,Williams Stadium,2335,Liberty,FBS Independents,,,,,,,1690,,113,UMass,FBS Independents,,,,,,,580,,,,
401282777,2021,9,regular,2021-10-30T16:00:00.000Z,false,false,true,,3936,Spartan Stadium,127,Michigan State,Big Ten,,,,,,,1594,,130,Michigan,Big Ten,,,,,,,1982,,,,
401301031,2021,9,regular,2021-10-30T16:00:00.000Z,false,false,true,,3806,Lincoln Financial Field,218,Temple,American Athletic,,,,,,,1028,,2116,UCF,American Athletic,,,,,,,1688,,,,
401282671,2021,9,regular,2021-10-30T16:00:00.000Z,false,false,true,,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,,,,,,,1333,,259,Virginia Tech,ACC,,,,,,,1526,,,,
401282763,2021,9,regular,2021-10-30T16:00:00.000Z,false,false,true,,347,Camp Randall Stadium,275,Wisconsin,Big Ten,,,,,,,1827,,2294,Iowa,Big Ten,,,,,,,1968,,,,
401282674,2021,9,regular,2021-10-30T16:00:00.000Z,false,false,true,,3752,Heinz Field,221,Pittsburgh,ACC,,,,,,,1770,,2390,Miami,ACC,,,,,,,1546,,,,
401301032,2021,9,regular,2021-10-30T16:00:00.000Z,false,false,true,,4729,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,,,,,,,1353,,2132,Cincinnati,American Athletic,,,,,,,2099,,,,
401287933,2021,9,regular,2021-10-30T18:00:00.000Z,false,false,true,,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,,,,,,,1527,,66,Iowa State,Big 12,,,,,,,1975,,,,
401282246,2021,9,regular,2021-10-30T18:00:00.000Z,false,false,true,,3895,Rice Stadium,242,Rice,Conference USA,,,,,,,1035,,249,North Texas,Conference USA,,,,,,,1029,,,,
401310731,2021,9,regular,2021-10-30T19:00:00.000Z,false,false,true,,3905,Romney Stadium,328,Utah State,Mountain West,,,,,,,1310,,62,Hawai'i,Mountain West,,,,,,,1344,,,,
401282119,2021,9,regular,2021-10-30T19:00:00.000Z,false,false,true,,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,,,,,,,853,,142,Missouri,SEC,,,,,,,1364,,,,
401282117,2021,9,regular,2021-10-30T19:30:00.000Z,false,true,true,,3712,EverBank Field,57,Florida,SEC,,,,,,,1917,,61,Georgia,SEC,,,,,,,2304,,,,
401282795,2021,9,regular,2021-10-30T19:30:00.000Z,false,false,true,,3911,Ryan Field,77,Northwestern,Big Ten,,,,,,,1446,,135,Minnesota,Big Ten,,,,,,,1669,,,,
401309628,2021,9,regular,2021-10-30T19:30:00.000Z,false,false,true,,3792,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,,,,,,,1765,,2433,Louisiana Monroe,Sun Belt,,,,,,,871,,,,
401282245,2021,9,regular,2021-10-30T19:30:00.000Z,false,false,true,,3725,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Conference USA,,,,,,,1271,,2572,Southern Mississippi,Conference USA,,,,,,,1066,,,,
401287930,2021,9,regular,2021-10-30T19:30:00.000Z,false,false,true,,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,,,,,,,1530,,2628,TCU,Big 12,,,,,,,1624,,,,
401282675,2021,9,regular,2021-10-30T19:30:00.000Z,false,false,true,,1964,Carrier Dome,183,Syracuse,ACC,,,,,,,1401,,103,Boston College,ACC,,,,,,,1474,,,,
401282670,2021,9,regular,2021-10-30T19:30:00.000Z,false,false,true,,3836,Memorial Stadium,228,Clemson,ACC,,,,,,,2052,,52,Florida State,ACC,,,,,,,1463,,,,
401282801,2021,9,regular,2021-10-30T19:30:00.000Z,false,false,true,,3834,Memorial Stadium,158,Nebraska,Big Ten,,,,,,,1689,,2509,Purdue,Big Ten,,,,,,,1584,,,,
401287931,2021,9,regular,2021-10-30T19:30:00.000Z,false,false,true,,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,,,,,,,1976,,2641,Texas Tech,Big 12,,,,,,,1478,,,,
401282242,2021,9,regular,2021-10-30T19:30:00.000Z,false,false,true,,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,,,,,,,1683,,2229,Florida International,Conference USA,,,,,,,1139,,,,
401282244,2021,9,regular,2021-10-30T19:30:00.000Z,false,false,true,,3918,Foreman Field,295,Old Dominion,Conference USA,,,,,,,1096,,2348,Louisiana Tech,Conference USA,,,,,,,1282,,,,
401282676,2021,9,regular,2021-10-30T20:00:00.000Z,false,false,true,,3630,BB&T Field,154,Wake Forest,ACC,,,,,,,1697,,150,Duke,ACC,,,,,,,1122,,,,
401282241,2021,9,regular,2021-10-30T20:00:00.000Z,false,false,true,,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Conference USA,,,,,,,1444,,2429,Charlotte,Conference USA,,,,,,,1251,,,,
401310732,2021,9,regular,2021-10-30T20:00:00.000Z,false,false,true,,3935,Spartan Stadium,23,San José State,Mountain West,,,,,,,1333,,2751,Wyoming,Mountain West,,,,,,,1523,,,,
401309629,2021,9,regular,2021-10-30T21:00:00.000Z,false,false,true,,6526,Hancock Whitney Stadium,6,South Alabama,Sun Belt,,,,,,,1284,,2032,Arkansas State,Sun Belt,,,,,,,1156,,,,
401282243,2021,9,regular,2021-10-30T22:00:00.000Z,false,false,true,,3715,FAU Stadium,2226,Florida Atlantic,Conference USA,,,,,,,1674,,2638,UTEP,Conference USA,,,,,,,1216,,,,
401309630,2021,9,regular,2021-10-30T22:00:00.000Z,false,false,true,,3608,Paulson Stadium,290,Georgia Southern,Sun Belt,,,,,,,1360,,2247,Georgia State,Sun Belt,,,,,,,1266,,,,
401309886,2021,9,regular,2021-10-30T23:00:00.000Z,false,false,true,,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,,,,,,,1650,,12,Arizona,Pac-12,,,,,,,1078,,,,
401309882,2021,9,regular,2021-10-30T23:00:00.000Z,false,false,true,,3831,California Memorial Stadium,25,California,Pac-12,,,,,,,1469,,204,Oregon State,Pac-12,,,,,,,1497,,,,
401282116,2021,9,regular,2021-10-30T23:00:00.000Z,false,false,true,,3785,Jordan-Hare Stadium,2,Auburn,SEC,,,,,,,1798,,145,Ole Miss,SEC,,,,,,,1739,,,,
401310730,2021,9,regular,2021-10-30T23:00:00.000Z,false,false,true,,5388,Canvas Stadium,36,Colorado State,Mountain West,,,,,,,1488,,68,Boise State,Mountain West,,,,,,,1772,,,,
401282118,2021,9,regular,2021-10-30T23:00:00.000Z,false,false,true,,3693,Davis Wade Stadium,344,Mississippi State,SEC,,,,,,,1570,,96,Kentucky,SEC,,,,,,,1679,,,,
401287932,2021,9,regular,2021-10-30T23:00:00.000Z,false,false,true,,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,,,,,,,1762,,2305,Kansas,Big 12,,,,,,,798,,,,
401301034,2021,9,regular,2021-10-30T23:00:00.000Z,false,false,true,,4728,John O'Quinn Field at TDECU Stadium,248,Houston,American Athletic,,,,,,,1690,,2567,SMU,American Athletic,,,,,,,1694,,,,
401282814,2021,9,regular,2021-10-30T23:30:00.000Z,false,false,true,,3861,Ohio Stadium,194,Ohio State,Big Ten,,,,,,,2388,,213,Penn State,Big Ten,,,,,,,1856,,,,
401282672,2021,9,regular,2021-10-30T23:30:00.000Z,false,false,true,,3670,Carter-Finley Stadium,152,NC State,ACC,,,,,,,1629,,97,Louisville,ACC,,,,,,,1532,,,,
401282673,2021,9,regular,2021-10-30T23:30:00.000Z,false,false,true,,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,,,,,,,1960,,153,North Carolina,ACC,,,,,,,1747,,,,
401309887,2021,9,regular,2021-10-31T02:00:00.000Z,false,false,true,,587,Rice-Eccles Stadium,254,Utah,Pac-12,,,,,,,1766,,26,UCLA,Pac-12,,,,,,,1620,,,,
401282669,2021,9,regular,2021-10-31T02:15:00.000Z,false,false,false,,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,,,,,,,1839,,258,Virginia,ACC,,,,,,,1624,,,,
401310733,2021,9,regular,2021-10-31T02:30:00.000Z,false,false,true,,3932,Qualcomm Stadium,21,San Diego State,Mountain West,,,,,,,1721,,278,Fresno State,Mountain West,,,,,,,1642,,,,
401309883,2021,9,regular,2021-10-31T02:30:00.000Z,false,false,true,,3940,Stanford Stadium,24,Stanford,Pac-12,,,,,,,1487,,264,Washington,Pac-12,,,,,,,1739,,,,
401309579,2021,9,regular,2021-11-02T04:00:00.000Z,true,false,true,,3768,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,,,,,,,749,,2050,Ball State,Mid-American,,,,,,,1466,,,,
401309580,2021,9,regular,2021-11-02T04:00:00.000Z,true,false,true,,3739,Glass Bowl,2649,Toledo,Mid-American,,,,,,,1535,,2199,Eastern Michigan,Mid-American,,,,,,,1490,,,,
401308839,2021,9,regular,2021-11-02T04:00:00.000Z,true,false,true,,3876,Peden Stadium,195,Ohio,Mid-American,,,,,,,1391,,193,Miami (OH),Mid-American,,,,,,,1384,,,,
401309581,2021,10,regular,2021-11-03T23:00:00.000Z,false,false,true,,3980,Waldo Stadium,2711,Western Michigan,Mid-American,,,,,,,1478,,2117,Central Michigan,Mid-American,,,,,,,1363,,,,
401309582,2021,10,regular,2021-11-03T23:00:00.000Z,false,false,true,,3696,Dix Stadium,2309,Kent State,Mid-American,,,,,,,1257,,2459,Northern Illinois,Mid-American,,,,,,,1210,,,,
401309632,2021,10,regular,2021-11-04T23:30:00.000Z,false,false,true,,3666,Cajun Field,309,Louisiana,Sun Belt,,,,,,,1797,,2247,Georgia State,Sun Belt,,,,,,,1266,,,,
401282677,2021,10,regular,2021-11-05T23:30:00.000Z,false,false,true,,3615,Alumni Stadium,103,Boston College,ACC,,,,,,,1474,,259,Virginia Tech,ACC,,,,,,,1526,,,,
401309888,2021,10,regular,2021-11-06T02:30:00.000Z,false,false,true,,3940,Stanford Stadium,24,Stanford,Pac-12,,,,,,,1487,,254,Utah,Pac-12,,,,,,,1766,,,,
401282120,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3657,Bryant Denny Stadium,333,Alabama,SEC,,,,,,,2498,,99,LSU,SEC,,,,,,,1725,,,,
401309636,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,,,,,,,1418,,6,South Alabama,Sun Belt,,,,,,,1284,,,,
401301039,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,,,,,,,1563,,2567,SMU,American Athletic,,,,,,,1694,,,,
401309635,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3644,Jim Wacker Field at Bobcat Stadium,326,Texas State,Sun Belt,,,,,,,1085,,2433,Louisiana Monroe,Sun Belt,,,,,,,871,,,,
401301035,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,,,,,,,1393,,218,Temple,American Athletic,,,,,,,1028,,,,
401282124,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,false,,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,,,,,,,1739,,2335,Liberty,FBS Independents,,,,,,,1690,,,,
401282123,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3683,Commonwealth Stadium,96,Kentucky,SEC,,,,,,,1679,,2633,Tennessee,SEC,,,,,,,1576,,,,
401282125,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3994,Williams-Brice Stadium,2579,South Carolina,SEC,,,,,,,1239,,57,Florida,SEC,,,,,,,1917,,,,
401282122,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3917,Sanford Stadium,61,Georgia,SEC,,,,,,,2304,,142,Missouri,SEC,,,,,,,1364,,,,
401282126,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3795,Kyle Field,245,Texas A&M,SEC,,,,,,,1925,,2,Auburn,SEC,,,,,,,1798,,,,
401309891,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3726,Folsom Field,38,Colorado,Pac-12,,,,,,,1301,,204,Oregon State,Pac-12,,,,,,,1497,,,,
401309633,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,,,,,,,1156,,2026,Appalachian State,Sun Belt,,,,,,,1765,,,,
401282121,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,,,,,,,1487,,344,Mississippi State,SEC,,,,,,,1570,,,,
401282787,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,,,,,,,1584,,127,Michigan State,Big Ten,,,,,,,1594,,,,
401282678,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3982,Wallace Wade Stadium,150,Duke,ACC,,,,,,,1122,,221,Pittsburgh,ACC,,,,,,,1770,,,,
401301037,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3854,Nippert Stadium,2132,Cincinnati,American Athletic,,,,,,,2099,,202,Tulsa,American Athletic,,,,,,,1409,,,,
401301038,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3886,Raymond James Stadium,58,South Florida,American Athletic,,,,,,,1100,,248,Houston,American Athletic,,,,,,,1690,,,,
401282824,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,6577,SHI Stadium,164,Rutgers,Big Ten,,,,,,,1295,,275,Wisconsin,Big Ten,,,,,,,1827,,,,
401309889,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3619,Arizona Stadium,12,Arizona,Pac-12,,,,,,,1078,,25,California,Pac-12,,,,,,,1469,,,,
401287935,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3833,Memorial Stadium,2305,Kansas,Big 12,,,,,,,798,,2306,Kansas State,Big 12,,,,,,,1530,,,,
401309892,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3947,Sun Devil Stadium,9,Arizona State,Pac-12,,,,,,,1768,,30,USC,Pac-12,,,,,,,1650,,,,
401282720,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3953,TCF Bank Stadium,135,Minnesota,Big Ten,,,,,,,1669,,356,Illinois,Big Ten,,,,,,,1265,,,,
401282768,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3665,Maryland Stadium,120,Maryland,Big Ten,,,,,,,1215,,213,Penn State,Big Ten,,,,,,,1856,,,,
401282682,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3787,Kenan Memorial Stadium,153,North Carolina,ACC,,,,,,,1747,,154,Wake Forest,ACC,,,,,,,1697,,,,
401282757,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3911,Ryan Field,77,Northwestern,Big Ten,,,,,,,1446,,2294,Iowa,Big Ten,,,,,,,1968,,,,
401287936,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3616,Amon G. Carter Stadium,2628,TCU,Big 12,,,,,,,1624,,239,Baylor,Big 12,,,,,,,1710,,,,
401282799,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3834,Memorial Stadium,158,Nebraska,Big Ten,,,,,,,1689,,194,Ohio State,Big Ten,,,,,,,2388,,,,
401287934,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3772,Jack Trice Stadium,66,Iowa State,Big 12,,,,,,,1975,,251,Texas,Big 12,,,,,,,1957,,,,
401282681,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3948,Hard Rock Stadium,2390,Miami,ACC,,,,,,,1546,,59,Georgia Tech,ACC,,,,,,,1333,,,,
401282727,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3558,Michigan Stadium,130,Michigan,Big Ten,,,,,,,1982,,84,Indiana,Big Ten,,,,,,,1443,,,,
401282679,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,,,,,,,1463,,152,NC State,ACC,,,,,,,1629,,,,
401301036,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3652,Bright House Networks Stadium,2116,UCF,American Athletic,,,,,,,1688,,2655,Tulane,American Athletic,,,,,,,1353,,,,
401309890,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3765,Husky Stadium,264,Washington,Pac-12,,,,,,,1739,,2483,Oregon,Pac-12,,,,,,,1780,,,,
401286303,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,false,,3985,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,,,,,,,580,,227,Rhode Island,,,,,,,,,,,,
401310739,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3610,Aloha Stadium,62,Hawai'i,Mountain West,,,,,,,1344,,21,San Diego State,Mountain West,,,,,,,1721,,,,
401310740,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3816,Mackay Stadium,2440,Nevada,Mountain West,,,,,,,1530,,23,San José State,Mountain West,,,,,,,1333,,,,
401282680,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3873,Papa John's Cardinal Stadium,97,Louisville,ACC,,,,,,,1532,,228,Clemson,ACC,,,,,,,2052,,,,
401287937,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,true,,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,,,,,,,1527,,197,Oklahoma State,Big 12,,,,,,,1762,,,,
401310738,2021,10,regular,2021-11-06T04:00:00.000Z,true,false,false,,3601,Aggie Memorial Stadium,166,New Mexico State,FBS Independents,,,,,,,981,,328,Utah State,Mountain West,,,,,,,1310,,,,
401310253,2021,10,regular,2021-11-06T15:30:00.000Z,false,true,false,,4258,Dignity Health Sports Park,2005,Air Force,Mountain West,,,,,,,1788,,349,Army,FBS Independents,,,,,,,1642,,,,
401282250,2021,10,regular,2021-11-06T16:00:00.000Z,false,false,true,,3803,Legion Field,5,UAB,Conference USA,,,,,,,1549,,2348,Louisiana Tech,Conference USA,,,,,,,1282,,,,
401282252,2021,10,regular,2021-11-06T19:00:00.000Z,false,false,true,,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,,,,,,,1066,,249,North Texas,Conference USA,,,,,,,1029,,,,
401309914,2021,10,regular,2021-11-06T19:00:00.000Z,false,false,false,,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,,,,,,,1839,,304,Idaho State,,,,,,,,1003,,,,
401282247,2021,10,regular,2021-11-06T19:30:00.000Z,false,false,true,,4418,Jerry Richardson Stadium,2429,Charlotte,Conference USA,,,,,,,1251,,242,Rice,Conference USA,,,,,,,1035,,,,
401282710,2021,10,regular,2021-11-06T19:30:00.000Z,false,false,false,,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,,,,,,,1960,,2426,Navy,American Athletic,,,,,,,1240,,,,
401310736,2021,10,regular,2021-11-06T19:30:00.000Z,false,false,true,,3984,War Memorial Stadium,2751,Wyoming,Mountain West,,,,,,,1523,,36,Colorado State,Mountain West,,,,,,,1488,,,,
401282251,2021,10,regular,2021-11-06T19:30:00.000Z,false,false,true,,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Conference USA,,,,,,,1444,,2393,Middle Tennessee,Conference USA,,,,,,,1271,,,,
401282253,2021,10,regular,2021-11-06T20:00:00.000Z,false,false,true,,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,,,,,,,1216,,2636,UT San Antonio,Conference USA,,,,,,,1594,,,,
401282249,2021,10,regular,2021-11-06T22:00:00.000Z,false,false,true,,3715,FAU Stadium,2226,Florida Atlantic,Conference USA,,,,,,,1674,,276,Marshall,Conference USA,,,,,,,1683,,,,
401309634,2021,10,regular,2021-11-06T22:00:00.000Z,false,false,true,,3608,Paulson Stadium,290,Georgia Southern,Sun Belt,,,,,,,1360,,324,Coastal Carolina,Sun Belt,,,,,,,1894,,,,
401310735,2021,10,regular,2021-11-06T23:00:00.000Z,false,false,true,,3660,Bulldog Stadium,278,Fresno State,Mountain West,,,,,,,1642,,68,Boise State,Mountain West,,,,,,,1772,,,,
401282248,2021,10,regular,2021-11-06T23:00:00.000Z,false,false,true,,218,FIU Stadium,2229,Florida International,Conference USA,,,,,,,1139,,295,Old Dominion,Conference USA,,,,,,,1096,,,,
401310737,2021,10,regular,2021-11-06T23:00:00.000Z,false,false,true,,3971,University Stadium,167,New Mexico,Mountain West,,,,,,,1085,,2439,UNLV,Mountain West,,,,,,,1047,,,,
